order_id,customer_id,product_id,order_date,quantity
1809,273,44,2025-08-01,1
1810,332,53,2025-06-11,2
1811,32,46,2025-10-07,6
1812,127,84,2025-04-05,7
1813,221,80,2025-06-30,6
1814,214,46,2025-06-27,8
1815,88,85,2025-08-30,6
1816,125,43,2025-02-09,7
1817,113,37,2025-11-20,10
1818,429,96,2025-08-31,6
1819,451,36,2025-04-01,8
1820,219,96,2025-07-28,2
1821,489,63,2025-02-17,8
1822,129,31,2025-08-09,6
1823,440,86,2025-07-21,1
1824,99,21,2025-11-01,5
1825,473,42,2025-01-18,7
1826,50,56,2025-07-19,5
1827,141,12,2025-01-11,10
1828,404,46,2025-08-18,6
1829,117,34,2025-07-05,9
1830,274,96,2025-09-22,10
1831,271,97,2025-06-06,8
1832,39,49,2025-12-17,9
1833,48,69,2025-12-28,5
1834,230,42,2025-03-27,7
1835,451,5,2025-01-10,1
1836,201,94,2025-02-06,10
1837,250,91,2025-10-30,8
1838,314,70,2025-07-30,7
1839,42,57,2025-03-19,1
1840,25,53,2025-12-31,3
1841,72,64,2025-03-18,4
1842,217,22,2025-06-04,8
1843,402,100,2025-08-16,4
1844,480,21,2025-09-02,9
1845,95,35,2025-06-08,4
1846,447,99,2025-09-03,9
1847,500,14,2025-02-20,9
1848,80,99,2025-01-03,6
1849,458,38,2025-11-04,1
1850,292,96,2025-03-23,4
1851,324,16,2025-03-18,8
1852,60,90,2025-01-09,1
1853,213,59,2025-09-10,3
1854,439,81,2025-07-13,6
1855,212,75,2025-07-14,8
1856,89,100,2025-02-28,7
1857,269,2,2025-02-05,5
1858,94,8,2025-06-25,10
1859,183,53,2025-03-11,2
1860,153,95,2025-02-15,9
1861,219,55,2025-01-11,3
1862,180,12,2025-12-15,8
1863,366,100,2025-08-22,7
1864,283,15,2025-05-12,3
1865,261,43,2025-07-31,4
1866,37,74,2025-11-17,3
1867,84,23,2025-11-08,8
1868,330,34,2025-01-02,2
1869,408,95,2025-08-01,10
1870,106,55,2025-12-31,4
1871,351,16,2025-09-02,9
1872,456,82,2025-01-11,8
1873,245,42,2025-11-11,2
1874,351,36,2025-12-07,7
1875,89,16,2025-08-09,7
1876,224,27,2025-03-18,3
1877,93,46,2025-09-05,8
1878,22,28,2025-03-01,3
1879,420,32,2025-12-31,6
1880,249,82,2025-05-02,1
1881,169,91,2025-06-27,4
1882,491,18,2025-04-12,8
1883,103,56,2025-12-19,6
1884,479,93,2025-04-22,7
1885,116,93,2025-10-03,1
1886,291,70,2025-03-15,3
1887,212,83,2025-01-06,9
1888,137,21,2025-08-30,6
1889,332,98,2025-05-25,7
1890,457,9,2025-03-22,8
1891,416,81,2025-11-01,3
1892,158,26,2025-07-24,9
1893,84,51,2025-02-10,5
1894,487,80,2025-01-08,9
1895,493,31,2025-02-27,10
1896,199,52,2025-12-10,6
1897,425,59,2025-09-28,2
1898,105,15,2025-09-25,5
1899,289,88,2025-01-07,3
1900,134,43,2025-03-17,7
1901,411,31,2025-01-20,8
1902,359,82,2025-08-28,1
1903,372,41,2025-12-11,8
1904,47,3,2025-11-25,2
1905,130,77,2025-07-24,3
1906,51,32,2025-08-12,8
1907,420,86,2025-05-14,2
1908,429,26,2025-11-19,9
1909,489,36,2025-02-03,6
1910,133,31,2025-08-21,2
1911,12,5,2025-11-07,8
1912,163,56,2025-08-16,8
1913,268,16,2025-05-08,3
1914,294,89,2025-08-28,5
1915,334,87,2025-09-24,10
1916,275,6,2025-02-03,2
1917,493,69,2025-09-27,8
1918,163,66,2025-09-28,4
1919,166,81,2025-05-14,8
1920,359,8,2025-07-17,7
1921,415,31,2025-12-31,2
1922,474,8,2025-06-20,4
1923,319,56,2025-07-07,7
1924,255,13,2025-05-13,10
1925,65,4,2025-05-19,6
1926,4,55,2025-03-21,9
1927,204,95,2025-09-19,4
1928,333,77,2025-02-13,4
1929,241,43,2025-07-03,5
1930,257,93,2025-08-11,9
1931,420,24,2025-11-11,1
1932,347,75,2025-09-24,8
1933,376,6,2025-11-11,2
1934,107,37,2025-02-05,9
1935,123,41,2025-04-23,6
1936,361,74,2025-06-25,4
1937,365,13,2025-08-10,10
1938,92,36,2025-04-06,6
1939,262,84,2025-05-08,3
1940,290,62,2025-07-07,2
1941,422,93,2025-09-29,6
1942,124,10,2025-03-13,3
1943,498,24,2025-06-13,6
1944,242,37,2025-09-23,3
1945,380,23,2025-09-22,2
1946,300,47,2025-09-18,9
1947,383,1,2025-05-30,7
1948,6,5,2025-04-11,4
1949,129,30,2025-12-08,4
1950,149,45,2025-07-03,6
1951,142,15,2025-03-24,1
1952,177,72,2025-04-26,9
1953,303,33,2025-12-17,6
1954,57,51,2025-03-26,10
1955,158,45,2025-12-11,9
1956,336,4,2025-05-21,3
1957,72,56,2025-06-09,5
1958,188,30,2025-05-04,10
1959,303,21,2025-12-22,3
1960,469,51,2025-12-30,1
1961,79,12,2025-06-29,10
1962,129,42,2025-06-25,1
1963,408,15,2025-06-03,3
1964,22,25,2025-12-08,4
1965,50,43,2025-04-25,2
1966,415,81,2025-07-28,10
1967,290,25,2025-09-28,6
1968,166,48,2025-02-02,6
1969,217,67,2025-12-24,5
1970,16,76,2025-07-18,1
1971,267,2,2025-03-09,7
1972,7,90,2025-09-29,7
1973,130,53,2025-03-18,6
1974,310,46,2025-08-14,7
1975,498,65,2025-04-19,8
1976,362,22,2025-07-29,8
1977,326,43,2025-08-22,2
1978,424,82,2025-01-13,9
1979,19,88,2025-11-06,8
1980,66,85,2025-06-03,3
1981,372,47,2025-12-29,1
1982,158,56,2025-04-20,1
1983,336,68,2025-06-11,8
1984,79,19,2025-10-15,5
1985,233,61,2025-09-23,1
1986,426,6,2025-05-02,3
1987,108,22,2025-05-13,5
1988,80,98,2025-08-29,4
1989,251,74,2025-07-08,4
1990,438,21,2025-08-20,10
1991,481,49,2025-08-13,5
1992,191,88,2025-03-29,3
1993,378,81,2025-05-06,3
1994,114,11,2025-11-11,7
1995,396,19,2025-01-02,7
1996,133,64,2025-11-10,7
1997,498,83,2025-08-06,1
1998,86,92,2025-04-05,6
1999,259,46,2025-05-18,3
2000,327,63,2025-10-14,4
2001,55,79,2025-01-04,5
2002,20,36,2025-02-19,9
2003,342,56,2025-05-14,2
2004,9,46,2025-02-21,6
2005,257,27,2025-09-08,10
2006,20,35,2025-01-25,8
2007,465,60,2025-08-03,9
2008,318,82,2025-04-07,10
2009,277,76,2025-09-23,8
2010,86,87,2025-02-26,3
2011,111,36,2025-07-26,6
2012,457,52,2025-09-28,2
2013,264,64,2025-02-01,7
2014,200,80,2025-01-23,10
2015,10,7,2025-02-06,7
2016,454,49,2025-05-13,10
2017,82,32,2025-07-28,1
2018,425,27,2025-08-30,3
2019,289,61,2025-05-20,6
2020,114,9,2025-06-22,9
2021,125,56,2025-07-08,8
2022,288,70,2025-06-19,6
2023,381,1,2025-07-23,5
2024,77,78,2025-05-17,6
2025,469,100,2025-05-21,1
2026,226,47,2025-02-06,2
2027,480,30,2025-05-20,3
2028,152,68,2025-10-30,8
2029,358,84,2025-11-23,4
2030,292,81,2025-02-17,2
2031,229,49,2025-02-26,8
2032,345,17,2025-08-22,7
2033,173,26,2025-05-08,1
2034,21,96,2025-05-16,6
2035,80,37,2025-08-03,3
2036,125,55,2025-08-23,5
2037,390,16,2025-12-10,8
2038,116,49,2025-11-25,5
2039,89,22,2025-07-20,6
2040,28,56,2025-02-10,6
2041,34,55,2025-06-28,8
2042,268,45,2025-05-15,9
2043,438,7,2025-07-02,2
2044,97,4,2025-02-06,1
2045,295,44,2025-11-17,9
2046,223,8,2025-10-17,10
2047,333,88,2025-05-31,7
2048,448,64,2025-08-10,1
2049,296,37,2025-07-22,8
2050,105,1,2025-02-19,2
2051,59,66,2025-01-14,8
2052,451,55,2025-08-12,9
2053,87,41,2025-07-19,3
2054,129,4,2025-07-23,10
2055,376,64,2025-04-18,1
2056,313,32,2025-06-14,6
2057,113,77,2025-09-23,7
2058,65,67,2025-09-05,10
2059,158,34,2025-05-28,8
2060,370,43,2025-02-11,7
2061,358,13,2025-10-02,4
2062,345,91,2025-06-13,3
2063,187,21,2025-10-04,9
2064,184,33,2025-10-07,10
2065,131,75,2025-11-19,1
2066,215,98,2025-09-23,6
2067,187,82,2025-07-03,4
2068,377,44,2025-05-14,10
2069,227,84,2025-10-11,6
2070,430,57,2025-08-21,1
2071,28,59,2025-12-28,8
2072,63,91,2025-07-03,8
2073,341,50,2025-03-17,3
2074,82,72,2025-06-26,10
2075,185,89,2025-02-17,8
2076,310,89,2025-03-14,6
2077,370,9,2025-11-22,10
2078,485,27,2025-06-19,1
2079,66,3,2025-07-02,7
2080,465,11,2025-10-29,4
2081,169,41,2025-08-25,4
2082,481,71,2025-05-31,9
2083,226,16,2025-05-10,5
2084,175,45,2025-06-13,5
2085,286,75,2025-03-08,1
2086,362,55,2025-09-19,9
2087,307,82,2025-05-22,6
2088,396,17,2025-09-22,10
2089,355,60,2025-09-04,5
2090,287,30,2025-12-25,1
2091,4,89,2025-03-19,7
2092,312,83,2025-04-14,6
2093,68,41,2025-05-01,2
2094,201,88,2025-08-13,1
2095,11,86,2025-02-23,8
2096,188,19,2025-01-15,10
2097,19,86,2025-08-29,4
2098,69,57,2025-03-13,9
2099,294,17,2025-04-19,8
2100,407,72,2025-04-22,3
2101,206,89,2025-07-28,2
2102,379,16,2025-12-23,8
2103,51,95,2025-07-04,3
2104,46,61,2025-07-17,6
2105,369,66,2025-06-26,3
2106,84,74,2025-09-05,7
2107,339,47,2025-01-14,9
2108,130,98,2025-10-30,1
2109,292,15,2025-11-17,10
2110,76,81,2025-01-07,8
2111,211,6,2025-09-08,2
2112,183,95,2025-06-04,1
2113,112,75,2025-08-18,2
2114,238,58,2025-02-13,10
2115,162,31,2025-08-24,1
2116,78,35,2025-07-19,8
2117,326,14,2025-02-20,4
2118,101,63,2025-01-25,7
2119,186,19,2025-05-18,7
2120,153,53,2025-10-24,7
2121,343,63,2025-05-16,3
2122,26,37,2025-10-20,9
2123,4,76,2025-12-03,9
2124,381,33,2025-01-19,7
2125,473,88,2025-05-26,7
2126,285,42,2025-07-17,4
2127,101,77,2025-09-03,6
2128,35,96,2025-02-13,5
2129,158,36,2025-05-14,6
2130,23,11,2025-04-11,4
2131,449,81,2025-02-10,2
2132,160,5,2025-08-03,8
2133,88,20,2025-08-11,2
2134,100,85,2025-01-06,6
2135,157,12,2025-10-01,9
2136,474,50,2025-03-07,8
2137,68,62,2025-07-25,3
2138,162,7,2025-03-06,1
2139,494,55,2025-06-01,10
2140,70,84,2025-07-14,1
2141,17,79,2025-02-14,3
2142,255,11,2025-09-23,8
2143,193,12,2025-07-25,5
2144,426,22,2025-08-22,7
2145,155,24,2025-04-29,3
2146,292,83,2025-06-12,9
2147,325,37,2025-04-22,5
2148,315,50,2025-02-23,3
2149,64,16,2025-08-29,6
2150,43,74,2025-12-08,4
2151,81,53,2025-02-25,2
2152,120,8,2025-01-29,10
2153,111,76,2025-08-20,1
2154,221,94,2025-09-23,7
2155,253,28,2025-04-22,7
2156,273,4,2025-05-23,8
2157,249,79,2025-02-20,3
2158,41,11,2025-08-25,10
2159,35,9,2025-03-07,2
2160,162,87,2025-09-27,4
2161,307,94,2025-06-25,2
2162,259,5,2025-02-23,10
2163,395,2,2025-04-25,4
2164,224,76,2025-02-17,6
2165,440,17,2025-02-17,4
2166,293,79,2025-04-17,6
2167,168,79,2025-02-18,8
2168,4,88,2025-12-02,10
2169,169,71,2025-11-11,4
2170,234,87,2025-01-15,7
2171,410,20,2025-03-26,8
2172,162,77,2025-02-19,4
2173,5,51,2025-01-11,8
2174,487,95,2025-09-19,9
2175,293,79,2025-10-07,3
2176,27,97,2025-01-19,8
2177,17,89,2025-11-17,10
2178,138,99,2025-03-15,1
2179,223,68,2025-03-26,10
2180,415,59,2025-02-07,6
2181,392,31,2025-01-10,9
2182,274,15,2025-03-24,1
2183,483,94,2025-01-08,4
2184,72,69,2025-06-20,1
2185,434,3,2025-08-08,5
2186,340,4,2025-10-23,3
2187,51,41,2025-10-29,9
2188,483,47,2025-05-05,10
2189,76,78,2025-10-12,10
2190,157,12,2025-09-07,3
2191,368,54,2025-09-24,7
2192,418,65,2025-09-08,6
2193,452,51,2025-12-31,7
2194,159,31,2025-12-03,3
2195,48,10,2025-03-07,10
2196,203,89,2025-05-15,7
2197,48,52,2025-10-02,8
2198,47,100,2025-10-16,10
2199,270,83,2025-01-17,9
2200,270,12,2025-03-21,7
2201,94,29,2025-08-07,9
2202,11,73,2025-11-15,7
2203,131,79,2025-01-15,4
2204,227,5,2026-01-01,7
2205,457,61,2025-07-08,10
2206,113,2,2025-07-11,6
2207,102,83,2025-05-06,3
2208,222,87,2025-03-10,4
2209,117,5,2025-12-15,5
2210,143,81,2025-06-11,2
2211,217,60,2025-06-23,7
2212,63,95,2025-03-30,4
2213,479,66,2025-05-29,1
2214,441,58,2025-04-10,9
2215,50,7,2025-04-27,5
2216,192,96,2025-12-15,9
2217,90,74,2025-06-25,1
2218,373,25,2025-10-15,10
2219,220,27,2025-06-30,4
2220,474,92,2025-10-22,1
2221,33,98,2025-08-01,4
2222,316,85,2025-04-18,7
2223,18,79,2025-07-02,2
2224,93,84,2025-06-16,6
2225,38,78,2025-01-29,2
2226,152,43,2025-04-26,9
2227,336,42,2025-09-25,2
2228,176,63,2025-08-23,4
2229,25,64,2025-11-09,1
2230,219,78,2025-12-13,3
2231,86,11,2025-03-01,1
2232,299,18,2025-09-05,8
2233,330,19,2025-09-15,2
2234,439,35,2025-05-29,4
2235,445,27,2025-04-07,5
2236,275,94,2025-06-18,7
2237,467,71,2025-01-16,9
2238,93,11,2025-11-14,5
2239,302,10,2025-12-31,4
2240,231,64,2025-12-16,9
2241,346,77,2025-10-18,8
2242,216,53,2025-01-05,5
2243,127,3,2025-10-07,6
2244,104,86,2025-12-17,6
2245,214,71,2025-05-28,7
2246,335,95,2025-09-10,1
2247,391,62,2025-10-16,10
2248,74,34,2025-11-04,7
2249,415,88,2025-04-26,9
2250,267,42,2025-02-02,7
2251,128,5,2025-08-03,5
2252,11,93,2025-02-08,4
2253,114,34,2025-07-05,7
2254,336,91,2025-06-23,6
2255,363,6,2025-10-16,8
2256,330,4,2025-04-14,3
2257,223,33,2025-01-04,9
2258,87,76,2025-02-21,7
2259,97,39,2025-05-27,8
2260,96,28,2025-03-19,2
2261,342,48,2025-03-28,1
2262,121,83,2025-05-16,9
2263,326,34,2025-08-04,7
2264,389,55,2025-10-07,7
2265,262,63,2025-12-23,6
2266,490,66,2025-11-30,1
2267,166,31,2025-12-20,2
2268,464,10,2025-12-26,2
2269,401,48,2025-12-19,1
2270,157,98,2025-02-02,2
2271,395,45,2025-02-23,7
2272,149,44,2025-12-21,10
2273,124,50,2025-09-14,8
2274,303,99,2025-08-12,3
2275,468,84,2025-08-23,5
2276,89,24,2025-05-22,2
2277,125,38,2025-01-14,5
2278,8,54,2025-07-06,9
2279,248,99,2025-12-08,1
2280,306,56,2025-03-13,5
2281,472,31,2025-09-23,6
2282,440,68,2025-12-05,3
2283,316,5,2025-09-05,6
2284,304,35,2025-07-27,5
2285,158,54,2025-08-14,6
2286,440,41,2025-05-22,1
2287,86,30,2025-05-27,2
2288,368,69,2025-09-08,1
2289,71,61,2025-07-01,4
2290,120,83,2025-05-10,4
2291,391,50,2025-04-24,6
2292,302,2,2025-03-29,6
2293,457,65,2025-12-06,1
2294,240,53,2025-07-15,4
2295,243,96,2025-06-28,10
2296,74,19,2025-01-29,2
2297,485,36,2025-10-24,6
2298,299,87,2025-03-14,8
2299,359,72,2025-11-28,9
2300,307,11,2025-01-08,6
2301,221,86,2025-08-10,9
2302,309,69,2025-09-27,9
2303,492,9,2025-10-28,1
2304,325,59,2025-03-10,9
2305,269,30,2025-10-31,6
2306,130,7,2025-07-13,7
2307,406,25,2025-01-09,1
2308,286,26,2025-12-24,9
2309,123,92,2025-02-26,7
2310,254,17,2025-03-01,5
2311,77,44,2025-04-05,8
2312,207,29,2025-02-24,4
2313,467,46,2025-05-07,8
2314,227,91,2025-06-24,10
2315,195,62,2025-10-23,2
2316,269,39,2025-01-07,4
2317,470,79,2025-05-08,2
2318,107,57,2025-09-13,8
2319,201,39,2025-09-25,8
2320,169,76,2025-11-16,4
2321,367,59,2025-03-05,5
2322,131,38,2025-02-17,8
2323,196,55,2025-12-21,8
2324,68,36,2025-12-09,7
2325,199,19,2025-08-16,4
2326,482,76,2025-08-03,8
2327,471,14,2025-12-01,9
2328,256,9,2025-08-13,9
2329,260,9,2025-07-18,10
2330,492,25,2025-06-18,7
2331,422,28,2025-10-02,9
2332,268,64,2025-03-22,1
2333,317,86,2025-07-02,5
2334,300,39,2025-05-11,9
2335,317,14,2025-12-04,9
2336,225,68,2025-02-05,6
2337,300,29,2025-01-02,3
2338,276,68,2025-04-19,10
2339,210,93,2025-06-14,8
2340,500,80,2025-06-29,1
2341,1,57,2025-10-18,4
2342,386,74,2025-05-29,7
2343,5,79,2025-09-17,5
2344,469,18,2025-11-28,9
2345,243,57,2025-04-27,10
2346,175,95,2025-12-31,3
2347,15,81,2025-10-31,7
2348,68,94,2025-05-30,3
2349,25,7,2025-09-07,5
2350,422,52,2025-12-23,6
2351,392,58,2025-10-07,1
2352,30,92,2025-04-06,10
2353,302,14,2025-10-18,10
2354,353,79,2025-09-13,5
2355,406,98,2025-06-11,10
2356,124,73,2025-02-11,6
2357,342,96,2025-10-14,9
2358,206,72,2025-01-10,10
2359,354,4,2025-12-28,9
2360,111,75,2025-01-01,9
2361,442,41,2025-09-15,5
2362,443,52,2025-08-24,10
2363,292,46,2025-02-05,9
2364,161,83,2025-12-30,10
2365,492,88,2025-11-24,6
2366,446,34,2025-06-13,5
2367,213,97,2025-07-03,1
2368,127,15,2025-04-07,1
2369,332,26,2025-09-12,4
2370,270,35,2025-02-07,8
2371,202,66,2025-05-03,1
2372,267,67,2025-02-03,2
2373,280,34,2025-04-06,10
2374,340,96,2025-04-27,5
2375,164,53,2025-02-25,2
2376,257,72,2025-04-03,2
2377,28,79,2025-04-18,6
2378,194,42,2025-10-31,8
2379,279,13,2025-08-07,8
2380,265,82,2025-03-31,10
2381,253,4,2025-11-13,4
2382,293,2,2025-12-20,6
2383,1,11,2025-08-15,7
2384,303,78,2025-01-08,9
2385,214,58,2025-02-20,7
2386,457,47,2025-02-08,2
2387,201,42,2025-07-05,5
2388,42,71,2025-02-07,8
2389,298,88,2025-03-15,7
2390,54,50,2025-05-18,8
2391,88,96,2025-01-31,10
2392,167,76,2025-07-30,2
2393,210,68,2025-03-19,1
2394,334,57,2025-08-22,8
2395,401,5,2025-02-22,2
2396,277,61,2025-03-26,8
2397,341,69,2025-07-31,2
2398,351,14,2025-08-22,2
2399,474,59,2025-01-20,5
2400,303,43,2025-01-01,10
2401,260,22,2025-10-09,7
2402,231,19,2025-10-24,10
2403,274,99,2025-08-31,3
2404,474,60,2025-02-26,3
2405,132,99,2025-04-28,2
2406,209,30,2025-05-26,4
2407,424,79,2025-02-12,6
2408,41,45,2025-01-26,3
2409,378,14,2025-01-31,3
2410,115,74,2025-07-01,3
2411,130,34,2025-03-05,9
2412,109,36,2025-03-28,4
2413,164,79,2025-01-03,8
2414,339,38,2025-02-26,9
2415,81,93,2025-05-06,9
2416,150,38,2025-01-05,5
2417,266,89,2025-12-08,6
2418,126,60,2025-02-05,9
2419,371,30,2025-05-05,4
2420,46,72,2025-03-19,9
2421,113,59,2025-11-11,7
2422,338,51,2025-01-21,3
2423,13,33,2025-03-02,8
2424,198,15,2025-06-10,5
2425,471,80,2025-11-14,6
2426,314,56,2025-06-19,2
2427,174,17,2025-06-21,9
2428,5,49,2025-11-19,7
2429,57,5,2025-10-12,4
2430,111,9,2025-12-25,3
2431,495,22,2025-03-23,5
2432,93,20,2025-07-29,9
2433,361,100,2025-11-18,6
2434,445,92,2025-12-01,1
2435,240,98,2025-02-01,8
2436,166,40,2025-02-15,6
2437,118,11,2025-01-13,3
2438,456,87,2025-05-30,10
2439,472,15,2025-09-20,8
2440,306,70,2025-06-05,10
2441,319,49,2025-06-24,2
2442,362,6,2025-05-17,7
2443,288,56,2025-04-01,2
2444,487,1,2025-01-08,1
2445,211,38,2025-05-29,7
2446,122,67,2025-11-25,5
2447,73,3,2025-08-11,8
2448,402,65,2025-04-30,7
2449,35,28,2025-12-31,8
2450,429,15,2025-07-06,4
2451,87,10,2025-07-25,3
2452,7,10,2025-03-01,3
2453,235,56,2025-11-06,4
2454,55,43,2025-05-24,2
2455,216,51,2025-07-04,3
2456,185,58,2025-05-26,2
2457,250,68,2025-12-18,4
2458,432,38,2025-05-04,6
2459,467,1,2025-09-17,7
2460,258,11,2025-08-30,2
2461,300,22,2025-01-01,8
2462,475,84,2025-12-17,4
2463,428,38,2025-09-23,1
2464,50,61,2025-02-20,2
2465,84,23,2025-11-01,10
2466,125,88,2025-07-16,3
2467,480,59,2025-01-18,9
2468,106,32,2025-11-30,9
2469,261,25,2025-11-19,7
2470,481,2,2025-01-08,10
2471,361,92,2025-09-18,8
2472,160,7,2025-04-27,7
2473,408,91,2025-07-05,7
2474,417,28,2025-03-20,5
2475,27,90,2025-10-15,9
2476,326,73,2025-04-13,3
2477,467,37,2025-06-19,2
2478,121,50,2025-04-21,8
2479,214,83,2025-05-23,10
2480,323,95,2025-09-11,8
2481,463,68,2025-06-10,8
2482,89,80,2025-04-27,7
2483,368,81,2025-11-07,3
2484,268,26,2025-01-05,8
2485,219,74,2025-01-06,8
2486,45,62,2025-08-21,6
2487,18,56,2025-06-05,2
2488,437,75,2025-08-03,9
2489,405,64,2025-12-29,6
2490,222,25,2025-01-10,6
2491,434,58,2025-08-25,9
2492,209,91,2025-06-13,9
2493,331,77,2025-01-07,5
2494,271,36,2025-10-16,5
2495,473,78,2025-04-26,6
2496,321,11,2025-03-07,2
2497,234,35,2025-11-26,6
2498,488,95,2025-12-14,7
2499,301,77,2025-04-10,4
2500,376,3,2025-10-11,3
2501,367,37,2025-07-19,5
2502,16,38,2025-11-01,3
2503,258,54,2025-06-14,10
2504,231,58,2025-09-17,7
2505,438,25,2025-07-05,3
2506,145,36,2025-02-01,2
2507,40,3,2025-11-06,7
2508,45,88,2025-11-22,2
2509,273,43,2025-10-31,4
2510,436,53,2025-09-19,6
2511,351,24,2025-08-25,6
2512,386,37,2025-09-03,1
2513,210,99,2025-05-23,3
2514,396,75,2025-05-11,5
2515,157,1,2025-04-27,1
2516,356,45,2025-12-31,10
2517,419,78,2025-10-16,4
2518,86,5,2025-04-20,2
2519,359,55,2025-10-21,4
2520,371,95,2025-04-24,4
2521,53,36,2025-09-02,4
2522,346,85,2025-11-24,6
2523,496,5,2025-11-14,6
2524,403,6,2025-02-07,9
2525,393,35,2025-02-15,2
2526,480,52,2025-09-08,10
2527,70,19,2025-03-02,10
2528,69,72,2025-10-27,10
2529,26,76,2025-07-25,3
2530,236,82,2025-12-07,8
2531,279,38,2025-01-22,8
2532,217,42,2025-09-01,4
2533,65,28,2025-10-17,7
2534,165,49,2025-11-23,2
2535,21,21,2025-05-31,1
2536,170,56,2025-05-28,10
2537,418,65,2025-07-24,5
2538,215,57,2025-05-31,7
2539,153,91,2025-03-07,1
2540,281,41,2025-01-27,4
2541,233,3,2025-02-27,8
2542,128,15,2025-06-02,1
2543,249,7,2025-03-06,10
2544,139,31,2025-10-24,4
2545,320,61,2025-03-27,7
2546,168,33,2025-04-26,8
2547,228,71,2025-07-08,1
2548,157,66,2025-03-06,3
2549,425,74,2025-03-03,7
2550,29,20,2025-11-10,1
2551,161,35,2025-09-23,2
2552,144,73,2025-03-23,3
2553,220,55,2025-12-02,6
2554,279,59,2025-06-06,10
2555,74,66,2025-07-15,5
2556,260,88,2025-06-02,5
2557,78,81,2025-05-18,8
2558,421,84,2025-02-19,8
2559,419,25,2025-06-07,8
2560,34,64,2025-11-02,8
2561,10,40,2025-01-09,2
2562,133,23,2025-05-03,6
2563,392,49,2025-12-31,8
2564,259,1,2025-06-02,8
2565,294,52,2025-01-25,4
2566,395,90,2025-07-05,9
2567,145,58,2025-01-10,4
2568,32,74,2025-08-14,10
2569,283,14,2025-09-14,5
2570,157,32,2025-08-03,1
2571,144,72,2025-01-23,3
2572,188,9,2025-05-11,9
2573,4,19,2025-06-10,6
2574,500,61,2025-12-05,10
2575,373,97,2025-04-18,3
2576,77,85,2025-11-15,4
2577,284,80,2025-09-30,2
2578,4,51,2025-06-07,4
2579,376,4,2025-03-11,10
2580,439,11,2025-10-31,9
2581,349,33,2025-02-18,1
2582,172,76,2025-05-10,3
2583,376,34,2025-04-11,2
2584,191,96,2025-03-03,2
2585,234,85,2025-04-02,2
2586,187,74,2025-06-09,5
2587,288,15,2025-04-01,6
2588,454,49,2025-05-25,6
2589,93,65,2025-06-30,9
2590,148,20,2025-05-25,5
2591,299,67,2025-04-28,7
2592,128,30,2025-12-30,6
2593,42,22,2025-01-19,10
2594,335,94,2025-02-06,3
2595,255,59,2025-06-05,2
2596,488,70,2025-01-07,7
2597,418,12,2025-06-13,8
2598,475,46,2025-02-21,1
2599,12,12,2025-10-24,8
2600,174,66,2025-05-30,1
2601,157,4,2025-12-27,9
2602,298,17,2025-09-08,1
2603,92,3,2025-11-18,7
2604,114,9,2025-04-06,4
2605,24,91,2025-10-28,8
2606,445,6,2025-09-27,4
2607,29,52,2025-08-14,4
2608,107,83,2025-01-15,5
2609,477,14,2025-07-17,7
2610,433,88,2025-09-08,8
2611,163,8,2025-06-26,10
2612,475,88,2025-06-02,9
2613,106,99,2025-05-06,2
2614,26,38,2025-07-17,6
2615,482,2,2025-02-05,7
2616,68,47,2025-07-02,3
2617,381,13,2025-12-29,8
2618,96,82,2025-05-26,7
2619,364,12,2025-05-12,4
2620,129,75,2025-09-28,7
2621,454,63,2025-05-22,7
2622,376,5,2025-06-26,8
2623,453,21,2025-11-23,1
2624,295,74,2025-12-30,3
2625,499,23,2025-11-13,2
2626,176,35,2025-06-21,7
2627,385,5,2025-02-15,9
2628,70,25,2025-08-03,10
2629,142,20,2025-05-17,7
2630,482,90,2025-09-11,4
2631,244,23,2025-06-11,8
2632,27,64,2025-04-29,1
2633,323,21,2025-12-30,8
2634,475,25,2025-11-29,5
2635,70,91,2025-07-14,8
2636,204,65,2025-09-09,9
2637,140,46,2025-11-05,2
2638,98,87,2025-07-31,1
2639,326,45,2025-03-09,10
2640,424,44,2025-05-04,7
2641,146,11,2025-10-20,6
2642,329,30,2025-10-22,2
2643,403,91,2025-12-11,5
2644,171,56,2025-10-26,10
2645,499,55,2025-09-12,2
2646,431,46,2025-06-27,6
2647,370,25,2025-12-10,1
2648,28,52,2025-02-01,3
2649,57,10,2025-06-22,1
2650,405,48,2025-08-09,6
2651,252,16,2025-11-02,1
2652,458,57,2025-09-11,2
2653,201,45,2025-02-04,2
2654,58,37,2025-05-31,3
2655,329,96,2025-09-26,9
2656,136,1,2025-01-12,10
2657,84,29,2025-11-07,2
2658,236,76,2025-07-13,6
2659,495,43,2025-03-27,9
2660,206,8,2025-08-08,5
2661,129,56,2025-10-21,2
2662,43,59,2025-01-29,6
2663,272,82,2025-07-07,7
2664,62,39,2025-01-25,8
2665,1,45,2025-04-24,8
2666,245,27,2025-01-18,10
2667,326,87,2025-10-13,6
2668,49,60,2025-05-29,10
2669,348,5,2025-05-04,10
2670,10,81,2025-03-29,6
2671,117,83,2025-02-06,7
2672,441,77,2025-04-06,7
2673,220,78,2025-08-25,3
2674,349,65,2025-12-27,8
2675,419,97,2025-07-06,7
2676,192,6,2025-11-30,7
2677,145,27,2025-11-25,7
2678,455,23,2025-03-09,8
2679,128,2,2025-01-31,10
2680,108,53,2025-12-11,6
2681,145,82,2025-06-04,4
